Date,Time,1RSS(dB),RQly(%),RSNR(dB),TPWR(mW),RxBt(V),Capa(mAh),Watt(W),Vc(V),Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-11,04:48:00.450,-26,100,12,10,21.2,115,12.7,3.55,3,-1,-1022,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:00.550,-26,100,12,10,21.2,115,12.7,3.55,3,-1,-1022,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:00.650,-26,100,12,10,21.2,115,12.7,3.55,2,0,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:00.750,-25,100,12,10,21.2,115,12.7,3.55,3,0,-1022,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:00.850,-25,100,12,10,21.2,115,14.8,3.55,2,0,-1022,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:00.950,-23,100,12,10,21.2,115,14.8,3.55,3,-1,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.050,-23,100,12,10,21.2,115,12.7,3.55,3,-1,-1021,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.150,-23,100,12,10,21.2,115,12.7,3.55,3,-1,-1022,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.250,-23,100,12,10,21.2,115,12.7,3.55,3,0,-1021,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.350,-23,100,12,10,21.2,115,12.7,3.55,3,0,-165,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,1422,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.450,-26,100,12,10,21.2,115,12.7,3.55,4,-1,1021,0,979,1,0,1,1,-1,0x0000000000002000,1500,1500,2010,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.550,-26,100,12,10,21.2,115,14.8,3.55,-77,-1,1023,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1467,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.650,-27,100,12,10,21.2,115,14.8,3.55,0,-1,1023,0,979,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.750,-27,100,12,10,21.1,115,42.2,3.55,1,-1,1024,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.850,-27,100,12,10,21.1,115,42.2,3.55,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:01.950,-25,100,12,10,21.1,115,42.2,3.55,2,-1,1023,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.050,-25,100,12,10,21.1,115,35.8,3.55,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.150,-26,100,12,10,21.1,115,35.8,3.55,2,-1,1024,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.250,-26,100,12,10,21.1,115,35.8,3.55,2,-1,1024,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.350,-26,100,12,10,20.9,115,75.2,3.45,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.450,-26,100,12,10,20.9,116,75.2,3.45,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.550,-26,100,12,10,20.9,116,71.0,3.45,2,-1,1023,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.650,-26,100,12,10,20.9,116,71.0,3.45,2,-1,1023,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.750,-26,100,12,10,20.9,116,77.3,3.45,2,-1,1024,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.850,-29,100,12,10,20.9,116,77.3,3.45,1,-1,1024,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:02.950,-29,100,12,10,20.9,116,77.3,3.45,1,-1,1024,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.050,-29,100,12,10,21.1,116,33.7,3.55,2,-1,1024,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.150,-29,100,12,10,21.1,116,33.7,3.55,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.250,-29,100,12,10,21.1,116,31.6,3.55,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.350,-31,100,12,10,21.1,116,31.6,3.55,2,-1,1024,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.450,-31,100,12,10,21.1,116,35.8,3.55,2,-1,1024,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.550,-31,100,12,10,21.1,116,35.8,3.55,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.650,-31,100,12,10,21.1,116,35.8,3.55,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.750,-31,100,12,10,20.9,116,73.1,3.45,2,-1,1024,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.850,-32,100,12,10,20.9,116,73.1,3.45,3,-1,1024,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:03.950,-32,100,12,10,20.9,117,77.3,3.45,3,-1,1023,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.050,-31,100,12,10,20.9,117,77.3,3.45,2,-1,1023,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.150,-31,100,12,10,20.9,117,77.3,3.45,2,-1,1024,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.250,-31,100,12,10,21.1,117,35.8,3.55,2,-1,1023,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2011,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.350,-31,100,12,10,21.1,117,35.8,3.55,1,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.450,-31,100,12,10,21.1,117,31.6,3.55,2,-1,1024,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.550,-31,100,12,10,21.1,117,31.6,3.55,2,-1,1024,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,2012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.650,-31,100,12,10,21.1,117,33.7,3.55,-1,-1,679,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,1837,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.750,-28,100,12,10,21.1,117,33.7,3.55,-89,-1,-1024,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,988,1461,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.850,-28,100,12,10,21.1,117,33.7,3.55,4,0,-1024,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,988,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:04.950,-28,100,12,10,20.9,117,66.8,3.45,4,-1,-745,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,1129,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.050,-28,100,12,10,20.9,117,66.8,3.45,3,-1,-744,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,1130,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.150,-28,100,12,10,21.2,117,19.0,3.55,2,-1,-743,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,1130,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.250,-27,100,12,10,21.2,117,19.0,3.55,2,-1,-744,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,1130,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.350,-27,100,12,10,21.1,117,33.7,3.55,2,0,-744,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,1130,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.450,-27,100,12,10,21.1,117,33.7,3.55,1,0,-977,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,1012,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.550,-27,100,12,10,21.1,117,33.7,3.55,0,-1,-1023,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.650,-27,100,12,10,21.0,118,50.4,3.55,3,-1,-1022,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.750,-27,100,12,10,21.0,118,50.4,3.55,3,-1,-1021,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.850,-27,100,12,10,21.2,118,19.0,3.55,2,-1,-1021,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:05.950,-25,100,12,10,21.2,118,19.0,3.55,3,-1,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.050,-25,100,12,10,21.2,118,12.7,3.55,2,-1,-1021,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.150,-25,100,12,10,21.2,118,12.7,3.55,3,-1,-1022,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.250,-25,100,12,10,21.2,118,12.7,3.55,3,-1,-1021,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.350,-25,100,12,10,21.2,118,12.7,3.55,3,0,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.450,-30,100,12,10,21.2,118,12.7,3.55,3,-1,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.550,-30,100,12,10,21.2,118,12.7,3.55,3,-1,-1021,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.650,-30,100,12,10,21.2,118,12.7,3.55,3,-1,-1022,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.750,-24,100,12,10,21.2,118,12.7,3.55,2,-1,-1022,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.850,-24,100,12,10,21.2,118,12.7,3.55,-1,-1,-1023,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:06.950,-23,100,13,10,21.2,118,12.7,3.55,-2,-1,-1024,0,979,1,0,1,1,-1,0x0000000000002000,1500,1500,988,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.050,-23,100,13,10,21.2,118,12.7,3.55,1,-1,-1022,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.150,-23,100,13,10,21.2,118,12.7,3.55,2,-1,-1022,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.250,-23,100,13,10,21.2,118,12.7,3.55,3,-1,-1022,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.350,-23,100,13,10,21.2,118,12.7,3.55,3,-1,-1022,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.450,-23,100,13,10,21.2,118,12.7,3.55,3,-1,-1022,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.550,-23,100,13,10,21.2,118,12.7,3.55,3,-1,-1022,-1,979,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.650,-24,100,12,10,21.2,118,12.7,3.55,3,-1,-1022,-1,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.750,-24,100,12,10,21.2,118,12.7,3.55,3,-1,-1022,0,979,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.850,-24,100,12,10,21.2,118,12.7,3.55,3,-1,-1022,0,977,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:07.950,-24,100,12,10,21.2,118,12.7,3.55,2,-1,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:08.050,-24,100,12,10,21.2,118,12.7,3.55,2,-1,-1022,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:08.150,-22,100,12,10,21.2,118,12.7,3.55,2,-1,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:08.250,-22,100,12,10,21.2,118,12.7,3.55,2,-1,-1022,-1,978,1,0,1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:48:08.350,-22,100,12,10,21.2,118,12.7,3.55,1,-1,-991,0,978,1,0,1,1,-1,0x0000000000002000,1500,1500,1005,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
